text;label;type;source;dataset
 Silvia comprend qu'on est énervé je te conseille de quitter la discussion;0;;role_playing_game;cyberado
 un petit porc;0;;role_playing_game;cyberado
 les filles soyer  gentille avec elle j'ai etait dasn sa situation est c'est vraiment pas facile;0;;role_playing_game;cyberado
 On parle juste de ce qu'on voit;0;;role_playing_game;cyberado
 et toi il te faut tes potes pour avoir de bonnes notes aux controles ????;0;;role_playing_game;cyberado
 on donne notre avis;0;;role_playing_game;cyberado
 je ne comprend pas pourquoi sa vous préocuppe autant sopn physique;0;;role_playing_game;cyberado
 mdrrr les salles de sport sont fermer mais faire un tpur de la ville je croi que cest mieux;0;;role_playing_game;cyberado
 en quoi sa vous dérange;0;;role_playing_game;cyberado
 je suis d'acord avec michel;0;;role_playing_game;cyberado
 ohhh lala tes mechanty lucvie;0;;role_playing_game;cyberado
 et toi askip t'as besoin du soutien de ta pote pour m'insulter;0;;role_playing_game;cyberado
 bien dit zoé;0;;role_playing_game;cyberado
 XD XD;0;;role_playing_game;cyberado
 je te soutien a fooonnnnnnd zoé;0;;role_playing_game;cyberado
 AHHHHH JPP;0;;role_playing_game;cyberado
 mdrrrr prenez rdv avec votre donneur de sperm avant de venir nous faire chier;0;;role_playing_game;cyberado
 moin aussi je la soutien de ouf;0;;role_playing_game;cyberado
 on dit que la verite elle na qua faire du sport;0;;role_playing_game;cyberado
 nous au moins on est du coté des gentilles et non des mechant marjorie;0;;role_playing_game;cyberado
 ta raison Lucie;0;;role_playing_game;cyberado
 comme tout le monde donne son avis je me permet je pense que vous êtes juste complexé par vos propres physique et vous vous sentez tellement dans votre peaux que vous êtes obliger de dénigré les autre;0;;role_playing_game;cyberado
 meme dans les bus on narrive pas a respire a cause d’elle;0;;role_playing_game;cyberado
 je me sens tres bien dans ma peau je te rassure;0;;role_playing_game;cyberado
 je suis completeemnt d'acord c'es juste des gros jaloux;0;;role_playing_game;cyberado
 moi aussi tkt pas on ne fait que dire ce qu'on voit;0;;role_playing_game;cyberado
 c'est à dire une buche qui roule sur le sol;0;;role_playing_game;cyberado
 on dénigrent personne on donne juste notre AVIS;0;;role_playing_game;cyberado
 bh si vous vous senté bien dasn vos peu comme vous le dites si bien arreter d'embeter les autre bh ton avis maorie tu te le met la ou je pense;0;;role_playing_game;cyberado
 laissez-nous tranquille avec nos problèmes de poids, on est au courant merci !;0;;role_playing_game;cyberado
 ça c'est sur on arretera pas;0;;role_playing_game;cyberado
 on a pas besoin de vous pour savoir qu'on a un problème parce que t'as rien d'autre à faire d eta vie j'imgaine;0;;role_playing_game;cyberado
 tu ferais mieux de réviser tes cours au lieu de passer ton temps à me harceler, tu perds ton temps grave;0;;role_playing_game;cyberado
 harceler qqun t'apportera pas de métier je te rappelle;0;;role_playing_game;cyberado
 bh on dirai pas;0;;role_playing_game;cyberado
 on dirait pas trop...;0;;role_playing_game;cyberado
 ça t'apporte quoi de l'insulter tu mexplique parce que je voit juste deux bouffons parler d'une situation qui les concerne pas;0;;role_playing_game;cyberado
 mdrrr c'est sur;0;;role_playing_game;cyberado
 critiquer le petit porc n'est pas a temps plein;0;;role_playing_game;cyberado
 deja on gagne des sous en tarchelant mdrrr tes grose avoue;0;;role_playing_game;cyberado
 je peux la denigrer un petit peu puis faire ma vie;0;;role_playing_game;cyberado
 apparemment si puisque tu restes ici;0;;role_playing_game;cyberado
 ecoute ce que soan dis et reviens après stp;0;;role_playing_game;cyberado
 ouah bravo la répartie,  tu t'améliores de jours en jours;0;;role_playing_game;cyberado
 on a pas besoin de soan pour arreter;0;;role_playing_game;cyberado
 on s'en fou royalement de votre vie;0;;role_playing_game;cyberado
 ce que mon gosse sera ne te regarde pas qu'es ce que tu perles av ns la bouge de la;0;;role_playing_game;cyberado
 on veut juste défoncer elle de zoé celle de zoé;0;;role_playing_game;cyberado
 zoe = porc;0;;role_playing_game;cyberado
 AHAHAH;0;;role_playing_game;cyberado
 on n'y peut rien c comme ca;0;;role_playing_game;cyberado
 non effectivement vous avez pas besoin de soan pour vous arreter il vous faut quelque choses de plus fors tels un psy;0;;role_playing_game;cyberado
 elle est groose on le dit ya rien de mechant;0;;role_playing_game;cyberado
 ouais et je le sais alors fou moi la paix;0;;role_playing_game;cyberado
 bah oui on est sincere nous;0;;role_playing_game;cyberado
 elle na qua fait une regime;0;;role_playing_game;cyberado
 on est c'est aamis nous on dit la vérité;0;;role_playing_game;cyberado
 on fait pas les focus nous, hein michel;0;;role_playing_game;cyberado
 si zoé = port bh lucie = chienne;0;;role_playing_game;cyberado
 ouais à part envoyer des photos des gens et te moquer d'eux je vois pas,  tu dois vraiment avoir une vie à chier pour passer ton temps ici et continuer de m'emmerder;0;;role_playing_game;cyberado
 :') :') :') :') :') un tour de la ville sa tirais pour que tu maigris;0;;role_playing_game;cyberado
 bh elle a suivi ton pere majorie c'est tout;0;;role_playing_game;cyberado
 mdrr vas-y casse toi retiree la photo c'est bon;0;;role_playing_game;cyberado
 mdrr tu vas regler rie;0;;role_playing_game;cyberado
 av ton petit pors en guise d'animal de compagnie;0;;role_playing_game;cyberado
 détruire vos vies;0;;role_playing_game;cyberado
 eh vous vouler nous detruire avec quoi vous avez cru etre flic ou quoi;0;;role_playing_game;cyberado
 ohhh lala sa chauffe;0;;role_playing_game;cyberado
 zoé si elle a un animal de compagnie elle écrase sayer ya plus d'animal;0;;role_playing_game;cyberado
 toi ferme là garde t'es propo pr topi;0;;role_playing_game;cyberado
 on l'enterre;0;;role_playing_game;cyberado
 c pour ca qu'elle est seule;0;;role_playing_game;cyberado
 mddrr vas-y arrête;0;;role_playing_game;cyberado
 ouais bah cours si tu veux pas que ça t'arrive;0;;role_playing_game;cyberado
 olala j'ai peur;0;;role_playing_game;cyberado
 je me permet de vous posez une question, vous imaginez plus tard en train de dire a vos enfants que vous avez harcelé un personne à cause de son surpoids qu'est ce qui vous dit que vos enfants seront pas forcément dans vos critères de beauté donc vous devriez arrêt& de faire ça et consulter pour votre manque de confiance e vous;0;;role_playing_game;cyberado
 bh elle est juste mature et elle s'aime tels qu'elle est;0;;role_playing_game;cyberado
 je préfère avoir une philosophie a la con plutôt qu'être une bouffonne sans cervelle qui réfléchie meme pas au conséquence de ces paroles;0;;role_playing_game;cyberado
 mais c une réelle questions;0;;role_playing_game;cyberado
 et je préfère avoir des formes qu'être plate comme une planche à pain point;0;;role_playing_game;cyberado
 je ne comprends pas aussi;0;;role_playing_game;cyberado
 j'écoute pas ce que les connasses comme toi me disent c'est tout;0;;role_playing_game;cyberado
 tant mieux pour toi moi aussi;0;;role_playing_game;cyberado
 non sinon tu ne serais pas entrain de t'acharner sur les autres;0;;role_playing_game;cyberado
 on est ravi zoe;0;;role_playing_game;cyberado
 non les formes plste cest mieux que detre gropsse;0;;role_playing_game;cyberado
 elle a confiance en elle pas comme toi;0;;role_playing_game;cyberado
 mdrr tqt pas moi je peux faire du sport prendre la ou il faut toi meme en faisant du sport pendant 5ans t'arriverais pas;0;;role_playing_game;cyberado
 je te signale que TU as commencé alors range-toi;0;;role_playing_game;cyberado
 a perdre 3kilos;0;;role_playing_game;cyberado
 :') :') :') :') faut mieux que tu maigrix;0;;role_playing_game;cyberado
 et alors ? au moins j'ai de bonnes notes moi;0;;role_playing_game;cyberado
 c'est quoi qui est drole natacha;0;;role_playing_game;cyberado
 (natacha t'es supposée me soutenir);0;;role_playing_game;cyberado
 passer sous le bureeau;0;;role_playing_game;cyberado
 biensur cest drole ta pas vu son taille;0;;role_playing_game;cyberado
 bah mais elle faut qu'elle s'entraine;0;;role_playing_game;cyberado
 mdrr natacha elle me soutient;0;;role_playing_game;cyberado
 sinon c'est ces notes qui vont maigrir;0;;role_playing_game;cyberado
 bh lucie vue que tu est pros dans le domene montre lui comment faire;0;;role_playing_game;cyberado
 ahhhh de fou;0;;role_playing_game;cyberado
 elle toujours pas evidemment;0;;role_playing_game;cyberado
 non je soutien harceleur;0;;role_playing_game;cyberado
 et tu en est fier ?;0;;role_playing_game;cyberado
 tels ton pere;0;;role_playing_game;cyberado
 le dernier qui a ose qui un truc comme ca il a finit sur le bord de la route;0;;role_playing_game;cyberado
 vous etes mechant;0;;role_playing_game;cyberado
 arretez c'est pas cool;0;;role_playing_game;cyberado
 y prl pas se chien;0;;role_playing_game;cyberado
 sa pourrais etre vous avec les kilos en trop;0;;role_playing_game;cyberado
 david c pas bien wesh;0;;role_playing_game;cyberado
 merci au  client fidele;0;;role_playing_game;cyberado
 aller les gros;0;;role_playing_game;cyberado
 alllez les gros;0;;role_playing_game;cyberado
  arrêter de vous faire  brice;0;;role_playing_game;cyberado
 mais vazy va faire la manche Jim;0;;role_playing_game;cyberado
 les ecoute pas;0;;role_playing_game;cyberado
 brice ecoute moi,  cours;0;;role_playing_game;cyberado
 oh commence pas fatigue,  cours;0;;role_playing_game;cyberado
 c des méchant même si David c mon copain;0;;role_playing_game;cyberado
 « cours » et pourquoi ça?;0;;role_playing_game;cyberado
 dou j'ai pas ldroit parlé;0;;role_playing_game;cyberado
  prl pas trdc;0;;role_playing_game;cyberado
 et oh c pas se que vs etes populaire que vous devez vous moquez;0;;role_playing_game;cyberado
 a propos de pute;0;;role_playing_game;cyberado
 faut vraiment que vous le laissiez inshallah vos gosses il se font harceler;0;;role_playing_game;cyberado
 grave c'est quoi vot probleme;0;;role_playing_game;cyberado
 mdrrr tu es de quelle coter wshhhhhhhh;0;;role_playing_game;cyberado
 juste davidharceleur le mec fait lmalin, y prend des photos et après y crache;0;;role_playing_game;cyberado
 parlez bien avec vos bouches;0;;role_playing_game;cyberado
 mais vazi srx;0;;role_playing_game;cyberado
 ah t'inquiete pas j'ai confiance en mi moi;0;;role_playing_game;cyberado
 vos bouche;0;;role_playing_game;cyberado
 merci les gars;0;;role_playing_game;cyberado
 tkt brice;0;;role_playing_game;cyberado
 brice comment tu fais le malin;0;;role_playing_game;cyberado
 bon il est temp de faire la paix;0;;role_playing_game;cyberado
 vous faites les fous a plusieurs seuls ca parle plus;0;;role_playing_game;cyberado
 tkt mon pote;0;;role_playing_game;cyberado
 amine94 ahahahah '=D  la punchline pourrie;0;;role_playing_game;cyberado
 mdrrrr elle est mieux que toi fatigue;0;;role_playing_game;cyberado
 mais vazi sens toi mieux mtnt;0;;role_playing_game;cyberado
 ON FAIS L4'AMOUR PAS LA GUERRE;0;;role_playing_game;cyberado
 calme toi jim jules a rien fiat juste il est cool;0;;role_playing_game;cyberado
 tu dis calme a qui fatigeur;0;;role_playing_game;cyberado
 maintenent sa deviens rasiste ah bravo amine;0;;role_playing_game;cyberado
 BRICE montre nous tes fesses;0;;role_playing_game;cyberado
 moussa t ki;0;;role_playing_game;cyberado
 brice vsi twerke;0;;role_playing_game;cyberado
 du ventre;0;;role_playing_game;cyberado
 ahah très rigolo;0;;role_playing_game;cyberado
 PEACE AND LOVE BOOON DAVID PK TA PRIS LA PHOTO SA SE FAIS PAS;0;;role_playing_game;cyberado
 laisser le;0;;role_playing_game;cyberado
 ouais, davidharceleur crache toujours sur tout le monde;0;;role_playing_game;cyberado
 non y coulle;0;;role_playing_game;cyberado
 jimsoutiendharce la graisse ça flotte mec!;0;;role_playing_game;cyberado
 non je rentre pas dans votre delires de con vous etes des gamins frr;0;;role_playing_game;cyberado
 retourne en cours de physique ouèch;0;;role_playing_game;cyberado
 toi retourne en cours de sport;0;;role_playing_game;cyberado
 mais va te faire voir pauline ;0;;role_playing_game;cyberado
 amine ....;0;;role_playing_game;cyberado
 tahiaaa lmaghreb;0;;role_playing_game;cyberado
 wsh amine;0;;role_playing_game;cyberado
 weeee le sancho;0;;role_playing_game;cyberado
 mais oui il fait le beau parceque t'es une gadjis mais devant un mec il ferra rien;0;;role_playing_game;cyberado
 calmer vous;0;;role_playing_game;cyberado
 brice on fais la paix? mais stp me mange pas;0;;role_playing_game;cyberado
 mon père est mort fdp;0;;role_playing_game;cyberado
 mais t'es un sacré comique;0;;role_playing_game;cyberado
 amine mon gars  de  sur;0;;role_playing_game;cyberado
 j'm'en pas de cette viande;0;;role_playing_game;cyberado
 le francais;0;;role_playing_game;cyberado
 brice en francais ca donne quoi;0;;role_playing_game;cyberado
 ç;0;;role_playing_game;cyberado
 on mappel jamel debbouze dans le milieu;0;;role_playing_game;cyberado
 jamel en sueur;0;;role_playing_game;cyberado
 t'enflame pas amine;0;;role_playing_game;cyberado
 au moins mon pere est pas mort;0;;role_playing_game;cyberado
 mais jules t es changer wsh;0;;role_playing_game;cyberado
 :') :') :') :') :') :') :') :');0;;role_playing_game;cyberado
 mais ptdrrrr frr c normal ta mange tout carrefour jpeut  plus rrien achete;0;;role_playing_game;cyberado
 tas pas de couilles;0;;role_playing_game;cyberado
 mentalement elle est pas mieux tricher et sucer les profs pour avoir des bonnes notes;0;;role_playing_game;cyberado
 ton micropenis  non merci;0;;role_playing_game;cyberado
 amine, t'es trop rageux parce que moi on m'remarque;0;;role_playing_game;cyberado
 Claire c'est pas le mot;0;;role_playing_game;cyberado
 Salut Julie c'est avec toi que je voulais parler;0;;role_playing_game;cyberado
 la vie t'es fat ima;0;;role_playing_game;cyberado
 bizzarement ils insultent moins la;0;;role_playing_game;cyberado
 arrête tes commentaires et de m'insulter dans mon dos tu crois que j'ai pas vu ton petit jeu... Et tes insinuations...;0;;role_playing_game;cyberado
 c'est une clocharde en meme temps;0;;role_playing_game;cyberado
 S'il te paît arrête.;0;;role_playing_game;cyberado
 ils ont meme pas d'interet a t'insulter;0;;role_playing_game;cyberado
 c pas dans ton dos chuis en face;0;;role_playing_game;cyberado
 mais regarde les ils peuvent que insulter vous pouvez argumenter ?;0;;role_playing_game;cyberado
 FAT IMA .. tu as un humour incroyable !;0;;role_playing_game;cyberado
 oe je sais;0;;role_playing_game;cyberado
 La dernière fois qu'on m'a fait cette blague, j'étais en maternelle.;0;;role_playing_game;cyberado
 c'est clair;0;;role_playing_game;cyberado
 Leo..;0;;role_playing_game;cyberado
 Tu n'as rien à faire ici..;0;;role_playing_game;cyberado
 C'est entre moi et julie !;0;;role_playing_game;cyberado
 enfaite les gars vous savez pas harceler;0;;role_playing_game;cyberado
 trahisonnnnnnnnn;0;;role_playing_game;cyberado
 vous etees des breles;0;;role_playing_game;cyberado
 Ils sont nuls !;0;;role_playing_game;cyberado
 grave;0;;role_playing_game;cyberado
 mdr;0;;role_playing_game;cyberado
 t'es Fatigué;0;;role_playing_game;cyberado
 ah parce que c'est un job maintenant;0;;role_playing_game;cyberado
 Bon Julie;0;;role_playing_game;cyberado
 octogone quand tu veux leo77;0;;role_playing_game;cyberado
 maintenant promets moi que tu vas arrêter;0;;role_playing_game;cyberado
 avec ton corps tout frele;0;;role_playing_game;cyberado
 ce sont *;0;;role_playing_game;cyberado
 mais oui mv;0;;role_playing_game;cyberado
 m'en branle;0;;role_playing_game;cyberado
 leo77 n'a pas d'arguments;0;;role_playing_game;cyberado
 quand on parle bien français!!;0;;role_playing_game;cyberado
 ... je suis française donc je suis chez moi;0;;role_playing_game;cyberado
